Source Url,Lat,Long,Url,User,Id,Instant Book,Prix,Adresse,Logement,Lit,Propriete,Capacite Daccueil,Chambres,Etoiles,Name,Review,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=5,45.53502237045175,-73.7109924584537,/rooms/5114835?s=i1nwyZZK,26428903,5114835,FAUX,31,"Ahuntsic-Cartierville, Montréal",Chambre privée,Vrai lit,Maison,2,1,0,Furnished room equipped Salaberry,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=5,45.556251556983426,-73.66109668061965,/rooms/7434450?s=i1nwyZZK,3830576,7434450,FAUX,51,"Ahuntsic-Cartierville, Montréal",Chambre privée,Vrai lit,Appartement,2,1,5.0,jolie chambre en face du parc,4 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=5,45.54559619503905,-73.64242522884224,/rooms/4172425?s=i1nwyZZK,8858952,4172425,FAUX,40,"Ahuntsic-Cartierville, Montréal",Chambre privée,,Appartement,2,1,5.0,Bon choix!,3 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=5,45.54789366569048,-73.64613545799745,/rooms/7528164?s=i1nwyZZK,39451173,7528164,FAUX,31,"Ahuntsic-Cartierville, Montréal",Chambre privée,Vrai lit,Appartement,2,1,5/4/2015,Chambre double Métro crémazie,3 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=5,45.56438099707653,-73.65577199573342,/rooms/8995207?s=i1nwyZZK,46985604,8995207,VRAI,60,"Ahuntsic-Cartierville, Montréal",Logement entier,Vrai lit,Appartement,2,1,0,Beau et grand appartement Montréal,1 commentaire,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=5,45.567346068900115,-73.65762299031815,/rooms/8268284?s=i1nwyZZK,24230724,8268284,FAUX,125,"Ahuntsic-Cartierville, Montréal",Logement entier,Vrai lit,Appartement,2,1,0,"Magnifique 4 1/2, moderne avec cour",,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=5,45.539249878274816,-73.69978271661496,/rooms/8306391?s=i1nwyZZK,43793912,8306391,VRAI,62,"Ahuntsic-Cartierville, Montréal",Logement entier,,Appartement,4,1,0,Très grand 31/2 quartier tranquille,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=5,45.53587826575588,-73.66915345316797,/rooms/4964397?s=i1nwyZZK,20473294,4964397,FAUX,65,"Ahuntsic-Cartierville, Montréal",Logement entier,Vrai lit,Appartement,4,1,0,Pied à Montréal tout équipé!,2 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=5,45.548484867411155,-73.67118484513618,/rooms/5790883?s=i1nwyZZK,5693815,5790883,FAUX,45,"Ahuntsic-Cartierville, Montréal",Logement entier,Canapé-lit,Appartement,2,1,5/4/2015,Charmant studio avec sdb privée,3 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=5,45.53159413641,-73.68118321389741,/rooms/5379211?s=i1nwyZZK,27884227,5379211,FAUX,75,"Ahuntsic-Cartierville, Montréal",Logement entier,Vrai lit,Appartement,2,1,0,Condo neuf près des voies rapides,1 commentaire,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=5,45.557546260319974,-73.65786155106622,/rooms/6838733?s=i1nwyZZK,35660074,6838733,FAUX,88,"Ahuntsic-Cartierville, Montréal",Logement entier,,Appartement,4,2,0,4 1/2près métro Sauvé/parc Ahuntsic,2 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=5,45.559746666062786,-73.67032152436833,/rooms/4325101?s=i1nwyZZK,22161172,4325101,FAUX,60,"Ahuntsic-Cartierville, Montréal",Chambre privée,Vrai lit,Maison,2,1,0,Belle maison ds un quartier calme,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=6,45.552849565276844,-73.62759929549479,/rooms/520785?s=igZwW-sq,2562126,520785,FAUX,79,"Ahuntsic-Cartierville, Montréal",Logement entier,,Appartement en résidence,3,1,0,Newly renovated Condo in Mtl,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=6,45.55472929624392,-73.66534956310218,/rooms/6590617?s=igZwW-sq,34482763,6590617,FAUX,120,"Ahuntsic-Cartierville, Montréal",Logement entier,,Appartement,6,3,0,Appart Montréalais chaleureux,2 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=6,45.569532428117434,-73.64912788842912,/rooms/5849362?s=igZwW-sq,30370491,5849362,VRAI,45,"Ahuntsic-Cartierville, Montréal",Logement entier,Vrai lit,Appartement,4,1,5.0,Appartement 3 1/2 très propre,9 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=6,45.577668530920214,-73.65304613794481,/rooms/8111088?s=igZwW-sq,40996950,8111088,FAUX,39,"Ahuntsic-Cartierville, Montréal",Chambre privée,Vrai lit,Maison,2,1,0,"Chambre \cosy\""""",,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=6,45.54567848145108,-73.63936262741419,/rooms/8352005?s=igZwW-sq,44021800,8352005,FAUX,65,"Ahuntsic-Cartierville, Montréal",Logement entier,,Appartement,4,2,0,Large cozy appartement in Montreal,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=6,45.573007950602516,-73.65812653970329,/rooms/5770815?s=igZwW-sq,7341363,5770815,FAUX,59,"Ahuntsic-Cartierville, Montréal",Logement entier,Vrai lit,Maison,2,1,5/4/2015,Proche rivière et parc,6 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=6,45.55276568075812,-73.62885423630576,/rooms/3167851?s=igZwW-sq,6676854,3167851,FAUX,51,"Ahuntsic-Cartierville, Montréal",Chambre privée,Vrai lit,Appartement,1,1,0,"Private room, bathroom & office !",,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=6,45.55413319909905,-73.62695145252151,/rooms/4017006?s=igZwW-sq,20828517,4017006,FAUX,40,"Ahuntsic-Cartierville, Montréal",Chambre privée,Vrai lit,Appartement,1,1,0,nice room in Montreal North,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=6,45.54961972130612,-73.63789435183088,/rooms/6403396?s=igZwW-sq,8245458,6403396,FAUX,55,"Ahuntsic-Cartierville, Montréal",Chambre privée,Vrai lit,Appartement,2,1,0,Chaleureuse ambiance de voyage,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=6,45.55308057774338,-73.65377143593139,/rooms/3095730?s=igZwW-sq,12211114,3095730,FAUX,45,"Ahuntsic-Cartierville, Montréal",Chambre privée,Vrai lit,Appartement,1,1,0,Large Room 14 minutes From downtown,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=6,45.51062168341001,-73.75252274754327,/rooms/8273813?s=igZwW-sq,37722695,8273813,FAUX,71,"Ahuntsic-Cartierville, Montréal",Chambre privée,,Maison,4,1,0,La nature a 15 min du centre ville,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=6,45.547197675737706,-73.65937930786026,/rooms/5810000?s=igZwW-sq,21263218,5810000,FAUX,95,"Ahuntsic-Cartierville, Montréal",Logement entier,Vrai lit,Appartement,2,1,5/4/2015,Confortable appartement (Ahunstic),3 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=6,45.53496740431387,-73.66666187400995,/rooms/7367193?s=igZwW-sq,29822317,7367193,VRAI,99,"Ahuntsic-Cartierville, Montréal",Logement entier,Vrai lit,Appartement,2,1,0,beautiful condo fully furnished,2 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=6,45.53870748509782,-73.66756109387269,/rooms/3444498?s=igZwW-sq,13225467,3444498,FAUX,59,"Ahuntsic-Cartierville, Montréal",Logement entier,,Appartement,4,1,5/4/2015,Ahuntsic-Cartierville,5 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=6,45.54271793371117,-73.69885020204504,/rooms/406701?s=igZwW-sq,2026285,406701,FAUX,250,"Ahuntsic-Cartierville, Montréal",Logement entier,,Maison,5,3,0,The countryside in Town.,1 commentaire,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=6,45.55881810382805,-73.66710557923216,/rooms/7932292?s=igZwW-sq,1750622,7932292,FAUX,80,"Ahuntsic-Cartierville, Montréal",Logement entier,,Appartement,4,2,0,Montreal fabulous appt 3,1 commentaire,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=6,45.55526508069468,-73.67024072744283,/rooms/3322460?s=igZwW-sq,16774661,3322460,FAUX,64,"Ahuntsic-Cartierville, Montréal",Chambre privée,Vrai lit,Appartement,1,1,0,Chambre à louer - femmes seulement,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=6,45.54132809856918,-73.64684291220354,/rooms/5458598?s=igZwW-sq,26325253,5458598,VRAI,65,"Ahuntsic-Cartierville, Montréal",Logement entier,Vrai lit,Appartement,4,1,0,grand 3 1/2 tout inclut!!!,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=7,45.54554740606558,-73.67520910883694,/rooms/7841619?s=vP2ULcj5,5716619,7841619,FAUX,72,"Ahuntsic-Cartierville, Montréal",Logement entier,Vrai lit,Appartement,2,1,0,Logement privé avec accès à la cour,2 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=7,45.54947415414314,-73.67184927951294,/rooms/453397?s=vP2ULcj5,2251007,453397,FAUX,200,"Ahuntsic-Cartierville, Montréal",Logement entier,,Maison,10,5,5.0,9 rooms perfect for families,12 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=7,45.5311320433473,-73.71509677049907,/rooms/3157791?s=vP2ULcj5,16023399,3157791,VRAI,43,"Ahuntsic-Cartierville, Montréal",Chambre privée,Vrai lit,Appartement,2,1,0,Feels like home,2 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=7,45.53994265386487,-73.69600899639569,/rooms/5775629?s=vP2ULcj5,29519647,5775629,VRAI,55,"Ahuntsic-Cartierville, Montréal",Logement entier,,Appartement,4,1,5/4/2015,Beau 31/2 très éclairé et rénové,9 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=7,45.569520524921316,-73.66046278593447,/rooms/7159651?s=vP2ULcj5,31665196,7159651,FAUX,131,"Ahuntsic-Cartierville, Montréal",Logement entier,,Maison,7,3,5.0,"Cosy house, 2 floors, Wifi, 3 BR",8 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=7,45.56779428647345,-73.65963732288452,/rooms/1284798?s=vP2ULcj5,6990006,1284798,FAUX,120,"Ahuntsic-Cartierville, Montréal",Logement entier,Vrai lit,Appartement,6,2,0,3 stars appartment in Montreal,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=7,45.55819651338577,-73.64263018029177,/rooms/722367?s=vP2ULcj5,3730291,722367,VRAI,79,"Ahuntsic-Cartierville, Montréal",Logement entier,,Appartement,8,2,5/4/2015,Le repos du voyageur,86 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=7,45.56145942388047,-73.66318279809697,/rooms/3618316?s=vP2ULcj5,18232069,3618316,FAUX,31,"Ahuntsic-Cartierville, Montréal",Chambre privée,Vrai lit,Appartement,2,1,0,Chambre sympa à Montréal - 2 étages,2 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=7,45.56010977296466,-73.66767395151209,/rooms/6494162?s=vP2ULcj5,33942195,6494162,FAUX,29,"Ahuntsic-Cartierville, Montréal",Chambre privée,Vrai lit,Appartement,2,1,0,Très Grand appartement 1000pi carré,1 commentaire,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=7,45.571615337630035,-73.64610240697944,/rooms/1592606?s=vP2ULcj5,8494634,1592606,FAUX,80,"Ahuntsic-Cartierville, Montréal",Logement entier,Vrai lit,Appartement,4,0,5/4/2015,NEW studio full kitchen very calm,8 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=7,45.548354990552944,-73.67068507320032,/rooms/243701?s=vP2ULcj5,588011,243701,FAUX,65,"Ahuntsic-Cartierville, Montréal",Logement entier,Vrai lit,Appartement,3,2,0,appart. tout équipé,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=7,45.54075049688758,-73.64525144766449,/rooms/7650803?s=vP2ULcj5,1803138,7650803,FAUX,45,"Ahuntsic-Cartierville, Montréal",Logement entier,Vrai lit,Appartement,2,1,0,1 brm oasis in Ahuntsic furnished,1 commentaire,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=7,45.56452373236265,-73.6545695475445,/rooms/8309710?s=vP2ULcj5,10967689,8309710,FAUX,65,"Ahuntsic-Cartierville, Montréal",Logement entier,Vrai lit,Appartement,2,1,0,Jolie petit appartement rue Fleury,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=7,45.551590511235595,-73.64196828054332,/rooms/4585363?s=vP2ULcj5,23768526,4585363,FAUX,100,"Ahuntsic-Cartierville, Montréal",Logement entier,,Appartement,3,5,0,Appartement 5.5 à louer (8940),2 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=7,45.54846897022903,-73.66690697796604,/rooms/654475?s=vP2ULcj5,1803138,654475,FAUX,105,"Ahuntsic-Cartierville, Montréal",Logement entier,,Appartement,4,2,0,2br blvd St-Laurent - Maple Suite,2 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=7,45.55666544672242,-73.66604662496569,/rooms/2889015?s=vP2ULcj5,14764662,2889015,FAUX,850,"Ahuntsic-Cartierville, Montréal",Logement entier,Vrai lit,Appartement,2,1,0,3 1/2 furnished everything included,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=7,45.54228208180098,-73.64357108340121,/rooms/1763872?s=vP2ULcj5,1803138,1763872,FAUX,91,"Ahuntsic-Cartierville, Montréal",Logement entier,,Appartement,4,2,0,Clark 2brm fully furnished suite,2 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=7,45.549925177044685,-73.65070604358938,/rooms/5014024?s=vP2ULcj5,17524980,5014024,FAUX,45,"Ahuntsic-Cartierville, Montréal",Chambre privée,Vrai lit,Maison,2,1,5.0,Déjeuner inclus près du métro!,3 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=8,45.54560353550296,-73.66457574057067,/rooms/6191647?s=sHLLjjoi,32111448,6191647,FAUX,51,"Ahuntsic-Cartierville, Montréal",Logement entier,Vrai lit,Appartement,3,1,0,Montréal à portée,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=8,45.53802149960548,-73.69707484565983,/rooms/3484010?s=sHLLjjoi,14449696,3484010,FAUX,100,"Ahuntsic-Cartierville, Montréal",Logement entier,,Maison,5,3,0,Montréal en famille,1 commentaire,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=8,45.54932810162967,-73.66451151424806,/rooms/6610869?s=sHLLjjoi,22991016,6610869,FAUX,115,"Ahuntsic-Cartierville, Montréal",Logement entier,,Maison,6,3,0,Grande maison au coeur des services,1 commentaire,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=8,45.54220124750199,-73.66987288890918,/rooms/759953?s=sHLLjjoi,3517393,759953,FAUX,185,"Ahuntsic-Cartierville, Montréal",Logement entier,,Maison,6,3,0,Grande maison familiale lumineuse,1 commentaire,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=8,45.55846868316488,-73.66325045628946,/rooms/1817466?s=sHLLjjoi,9517755,1817466,FAUX,125,"Ahuntsic-Cartierville, Montréal",Logement entier,,Maison,4,2,0,Sympathique maison près de tout !,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=8,45.55005207858602,-73.67560800237725,/rooms/4141234?s=sHLLjjoi,21483089,4141234,FAUX,65,"Ahuntsic-Cartierville, Montréal",Logement entier,,Appartement,3,2,0,Appartement près d'Henri Bourassa,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=8,45.56173234887083,-73.6380318843665,/rooms/3069776?s=sHLLjjoi,15623838,3069776,VRAI,45,"Ahuntsic-Cartierville, Montréal",Logement entier,,Appartement,4,2,0,Appartement,2 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=8,45.56434741826582,-73.6612181125012,/rooms/985579?s=sHLLjjoi,5407811,985579,FAUX,65,"Ahuntsic-Cartierville, Montréal",Logement entier,,Appartement,4,2,5/4/2015,Charmant 2 chambres tout équipé,8 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=8,45.563305489040104,-73.64928227458525,/rooms/1327425?s=sHLLjjoi,7203941,1327425,FAUX,48,"Ahuntsic-Cartierville, Montréal",Chambre privée,Vrai lit,Appartement,1,1,0,Nice furnished room available,1 commentaire,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=8,45.55619548140405,-73.65199926450815,/rooms/885225?s=sHLLjjoi,4355488,885225,FAUX,425,"Ahuntsic-Cartierville, Montréal",Logement entier,,Maison,6,3,0,Cottage au coeur de Montréal,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=8,45.54135213696989,-73.67297360465592,/rooms/7946467?s=sHLLjjoi,41905371,7946467,FAUX,91,"Ahuntsic-Cartierville, Montréal",Logement entier,,Appartement,6,3,0,3 Chambres fermées. Montréal. /O/,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=8,45.56059043133996,-73.63637959689734,/rooms/145146?s=sHLLjjoi,514053,145146,FAUX,45,"Ahuntsic-Cartierville, Montréal",Chambre privée,Vrai lit,Maison,4,1,5.0,Nice Bedroom Nice People,5 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=8,45.55318094130971,-73.65880363992171,/rooms/7329762?s=sHLLjjoi,36557891,7329762,FAUX,91,"Ahuntsic-Cartierville, Montréal",Logement entier,Vrai lit,Appartement,4,1,0,Près du métro-apart spacieux,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=8,45.54824609235904,-73.6399096376669,/rooms/5713209?s=sHLLjjoi,29619993,5713209,FAUX,76,"Ahuntsic-Cartierville, Montréal",Logement entier,,Maison,4,2,0,5 1/2 Villeray metro Crémazie.,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=8,45.53657002144716,-73.67388505028899,/rooms/5837052?s=sHLLjjoi,30301402,5837052,FAUX,87,"Ahuntsic-Cartierville, Montréal",Logement entier,,Appartement,5,2,0,"Cozy, Clean, Family-friendly Condo",2 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=8,45.561466831545786,-73.65848038662168,/rooms/195649?s=sHLLjjoi,924349,195649,FAUX,179,"Ahuntsic-Cartierville, Montréal",Logement entier,,Appartement,10,4,5.0,Pour Familles Designer Condo 4 ch-,23 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=8,45.5501471490083,-73.6415917036096,/rooms/4586103?s=sHLLjjoi,23768526,4586103,FAUX,125,"Ahuntsic-Cartierville, Montréal",Logement entier,,Appartement,3,3,0,Appartement 5.5 à louer (8942),,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=8,45.53394010951355,-73.67940434849928,/rooms/8942837?s=sHLLjjoi,46746643,8942837,FAUX,75,"Ahuntsic-Cartierville, Montréal",Logement entier,,Appartement,6,2,0,Large Modern 2 bedroom Condo.,1 commentaire,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=9,45.5584148839794,-73.66072825206523,/rooms/2694348?s=xHAXMuA-,13789463,2694348,FAUX,55,"Ahuntsic-Cartierville, Montréal",Chambre privée,Futon,Appartement,2,1,5.0,CHAMBRE À LOUER POUR COURT SÉJOUR,6 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=9,45.575518213304086,-73.65328784632855,/rooms/7280918?s=xHAXMuA-,38125059,7280918,FAUX,151,"Ahuntsic-Cartierville, Montréal",Logement entier,,Appartement,4,2,5.0,"Beau condo, piscine creusée privée",5 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=9,45.5720821783799,-73.64311031319133,/rooms/4376647?s=xHAXMuA-,10787494,4376647,VRAI,69,"Ahuntsic-Cartierville, Montréal",Logement entier,,Maison,5,1,5/4/2015,Montréal à bon prix + chaleureux,29 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=9,45.54087373377776,-73.64454479687217,/rooms/4663019?s=xHAXMuA-,24128291,4663019,FAUX,75,"Ahuntsic-Cartierville, Montréal",Logement entier,,Appartement,5,2,5/4/2015,Venez nous voir!!!,16 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=9,45.530127520587314,-73.72000339476679,/rooms/4849272?s=xHAXMuA-,6402123,4849272,FAUX,100,"Ahuntsic-Cartierville, Montréal",Logement entier,Vrai lit,Appartement,3,1,0,"Appartement chaleureux, bien situé.",,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=9,45.55526880767788,-73.64568132255454,/rooms/6922616?s=xHAXMuA-,15637356,6922616,FAUX,115,"Ahuntsic-Cartierville, Montréal",Logement entier,,Appartement,6,3,0,"Chaleureux, 3 ch, quartier calme",1 commentaire,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?neighborhoods%5B%5D=Ahuntsic-Cartierville&page=9,45.549577849398865,-73.66255096620436,/rooms/4833661?s=xHAXMuA-,8659289,4833661,FAUX,250,"Ahuntsic-Cartierville, Montréal",Logement entier,,Maison,8,3,5.0,Modern home in MTL,10 commentaires,,
